USER_GENDER,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,USER_INCOME,PURCHASE
1,U,10000,1,3207,31824,0
1,U,14000,0,0,34673,0
1,U,19000,1,18473,15178,1
1,U,32000,1,9359,30274,0
1,U,16000,1,2452,4547,0
0,M,9000,1,8666,0,0
0,U,14000,0,0,5773,0
1,M,25000,1,11620,12781,0
0,U,11000,1,15271,0,0
0,U,18000,1,9220,417,0
0,U,18000,2,10009,15627,1
0,U,13000,0,0,218,0
1,U,24000,0,0,38,1
1,U,32000,0,0,385,0
0,M,14000,0,0,12883,0
1,U,11000,0,0,3081,0
0,U,10000,0,0,0,0
1,U,16000,1,11825,4776,0
0,U,32000,0,0,19431,0
1,M,20000,1,3643,4745,0
1,U,16000,1,13638,2386,1
0,U,15000,1,10898,1661,0
0,U,30000,1,1573,13477,0
1,U,12000,2,23378,409,1
0,U,24000,1,16665,5458,1
1,M,11000,0,0,33115,0
1,U,24000,1,14366,26211,0
1,U,25000,2,26657,3899,1
0,U,20000,0,0,0,0
1,U,30000,1,10689,418,0
0,M,11000,1,15376,11842,0
0,M,30000,1,5395,0,0
0,U,31000,1,9679,13560,1
1,U,30000,1,15420,3968,0
1,U,28000,1,1300,47360,1
0,M,28000,1,15897,15870,0
0,U,20000,1,3368,1845,0
0,U,31000,1,5316,0,1
0,U,19000,0,0,8587,1
1,M,15000,0,0,22841,1
0,U,32000,2,29392,5457,1
0,U,28000,1,6289,16607,0
1,U,10000,0,0,4919,0
0,U,10000,1,6320,159,0
0,M,24000,0,0,9221,0
1,M,20000,0,0,33515,0
0,U,32000,1,4927,10156,0
0,M,31000,1,8150,0,0
0,U,19000,0,0,0,0
0,U,28000,0,0,0,1
1,M,19000,2,5932,30278,1
1,U,19000,1,16280,17935,1
1,U,14000,0,0,22580,0
1,M,32000,1,11097,19467,0
1,U,16000,1,18735,3441,0
1,U,28000,1,14744,17036,1
0,U,13000,1,2447,8567,0
1,U,30000,0,0,39948,0
1,U,10000,2,25383,657,1
0,U,30000,0,0,1472,0
0,M,28000,1,7695,0,0
0,U,28000,0,0,18762,0
1,U,15000,1,12325,28586,0
1,M,25000,1,19321,34853,0
0,M,11000,1,5015,0,0
0,U,16000,0,0,1063,1
0,U,24000,0,0,7134,1
1,U,19000,0,0,31334,1
1,U,16000,1,8186,4631,0
0,M,15000,1,8986,0,0
1,U,20000,1,8697,3002,1
1,U,15000,0,0,23708,1
1,U,11000,0,0,1088,0
1,U,15000,1,14297,45,0
1,U,18000,0,0,28366,1
1,U,10000,2,5750,883,1
0,U,15000,0,0,5687,0
0,M,30000,0,0,0,0
0,U,15000,2,18242,395,1
0,U,20000,0,0,8086,0
0,M,14000,1,16730,6998,0
1,U,11000,0,0,34406,0
0,U,19000,1,16223,0,0
0,U,15000,1,9598,1149,0
0,U,25000,1,15551,316,0
1,U,28000,1,15694,10136,0
1,M,16000,0,0,3792,0
1,U,15000,2,28228,17031,1
0,M,20000,0,0,0,1
0,M,15000,2,15800,0,1
0,U,24000,2,15236,1241,1
1,U,15000,1,6634,1977,0
1,M,24000,1,15889,2035,1
1,U,19000,0,0,30470,1
0,U,31000,0,0,7701,0
1,M,10000,1,12271,23329,0
1,U,30000,1,5491,291,0
0,U,23000,0,0,899,0
0,M,28000,1,18369,0,0
0,U,10000,2,23284,719,1
0,U,18000,0,0,18927,0
0,U,31000,1,2086,0,0
1,M,32000,2,16762,894,1
0,M,14000,1,1335,0,0
0,U,23000,0,0,0,1
0,U,15000,2,10699,0,1
0,U,14000,1,6039,7021,0
0,U,18000,1,11889,0,0
1,U,15000,1,17948,30543,0
0,U,11000,0,0,8146,1
1,M,32000,0,0,15399,0
1,U,9000,0,0,13858,0
0,M,14000,0,0,0,0
1,U,15000,1,2496,38085,0
1,M,20000,0,0,38569,0
0,M,28000,0,0,8015,0
1,U,14000,0,0,4222,0
1,M,16000,1,3095,1962,0
1,U,32000,1,10147,19459,0
1,U,10000,1,3088,21425,1
1,U,24000,0,0,25436,1
1,U,12000,2,14945,32823,1
0,M,32000,1,2228,0,0
0,U,16000,1,5865,10459,0
0,U,15000,0,0,101,0
0,U,11000,1,19764,1539,0
1,U,10000,0,0,14725,0
1,U,10000,0,0,23496,0
0,U,16000,1,15469,15133,0
1,U,14000,1,1138,3026,0
1,U,32000,0,0,30858,0
0,M,31000,1,4818,0,0
0,U,13000,2,26706,0,1
1,M,13000,0,0,40959,0
0,U,10000,0,0,12126,0
1,U,16000,0,0,29709,0
0,U,12000,1,16586,0,0
1,M,16000,0,0,3189,0
0,U,31000,0,0,12762,0
0,M,15000,0,0,0,1
0,U,31000,0,0,583,0
0,M,25000,2,17747,0,1
0,U,19000,0,0,5111,0
1,M,15000,1,6021,36758,0
1,M,15000,1,16736,35037,0
0,U,10000,0,0,294,1
0,M,9000,1,6107,6098,0
0,U,19000,0,0,5826,1
1,U,30000,1,18639,35,1
0,M,11000,0,0,0,0
1,M,14000,1,12407,4095,0
1,U,32000,0,0,2960,1
0,U,13000,1,15304,5961,0
1,U,11000,1,5956,4819,0
1,M,16000,1,3614,2772,0
1,U,31000,1,14545,30763,1
1,M,31000,1,12507,20259,0
0,M,23000,0,0,0,0
0,M,20000,0,0,0,1
0,U,32000,0,0,8024,0
1,U,24000,0,0,20088,1
0,M,25000,1,2067,14185,0
0,U,18000,0,0,0,1
1,U,20000,1,15647,11283,0
1,U,15000,1,3948,12348,0
0,U,10000,0,0,0,0
0,U,28000,1,16187,0,0
1,M,15000,0,0,20095,0
1,U,16000,1,11242,12698,0
0,M,15000,1,14759,0,0
1,U,30000,0,0,3704,0
0,U,16000,0,0,0,1
0,U,11000,1,1982,917,0
1,U,25000,0,0,47217,0
1,U,11000,0,0,19344,0
1,U,32000,0,0,14965,1
0,U,24000,1,5770,19818,0
1,M,24000,2,20940,12391,1
1,U,11000,1,12627,1641,0
1,U,16000,2,23607,2706,1
1,U,11000,1,19878,384,0
1,M,20000,0,0,29289,0
0,U,25000,0,0,0,0
0,U,18000,1,10797,11976,0
0,U,11000,0,0,6641,0
0,U,30000,1,1564,0,1
0,U,13000,1,9207,84,0
0,U,12000,1,10142,19635,0
1,U,31000,1,3622,2148,0
0,U,20000,0,0,12633,0
0,U,11000,0,0,980,0
0,M,23000,2,26130,0,1
0,U,11000,1,7591,14062,1
0,M,23000,1,12880,0,0
1,M,30000,2,16312,10642,1
1,M,32000,1,17582,35968,0
1,U,15000,2,10635,1390,1
1,M,18000,1,17902,14840,0
0,U,10000,0,0,1423,0
1,U,10000,0,0,10510,0
0,M,11000,1,2333,0,0
0,U,28000,1,17927,8054,0
0,M,10000,2,20161,0,1
0,U,18000,0,0,5946,0
0,U,24000,0,0,7467,0
1,U,10000,0,0,10570,0
0,U,24000,1,1265,1376,1
0,U,18000,1,9352,5607,0
0,U,32000,1,19660,8390,1
1,M,25000,0,0,16954,1
1,U,9000,1,10639,13059,0
1,U,11000,1,2817,2224,0
0,U,32000,0,0,101,1
1,U,15000,0,0,24,0
1,U,23000,0,0,22091,0
0,M,13000,1,6887,0,0
1,U,25000,0,0,509,0
1,U,23000,1,1860,14823,0
0,M,25000,1,3870,19484,0
1,U,30000,0,0,115,0
0,M,32000,0,0,0,0
0,M,31000,2,16734,0,1
1,M,31000,1,8214,18324,0
0,U,20000,0,0,10902,0
1,M,24000,0,0,27671,1
0,U,12000,1,19071,273,1
1,U,15000,0,0,42000,0
0,U,24000,1,15474,8773,1
0,U,30000,1,9823,7510,0
0,M,20000,0,0,0,0
0,U,23000,0,0,7620,0
0,M,23000,0,0,6996,0
1,U,10000,1,11569,4714,1
0,M,15000,0,0,16006,0
1,M,14000,1,18207,15114,0
0,M,9000,0,0,0,0
0,U,20000,1,19612,0,1
1,U,18000,0,0,22657,0
0,U,14000,0,0,0,0
1,M,20000,1,7894,31266,0
0,M,18000,0,0,0,0
1,U,11000,1,13054,10285,1
1,U,10000,1,7032,205,0
1,U,12000,0,0,35802,0
1,U,30000,1,7614,30460,1
1,U,20000,0,0,29365,0
0,U,19000,0,0,0,0
0,U,31000,0,0,987,0
0,U,14000,0,0,0,0
1,U,11000,1,10730,933,0
0,U,24000,1,9083,8639,1
1,U,10000,0,0,32727,0
0,M,20000,1,13812,19547,0
1,U,25000,2,23339,20835,1
1,U,23000,1,8704,987,0
0,M,15000,1,15974,12479,0
0,U,11000,0,0,0,0
1,U,28000,0,0,18633,0
1,M,20000,1,6602,25663,0
1,U,28000,1,1817,16282,1
1,U,11000,0,0,2324,1
1,U,24000,1,10450,27188,0
0,M,14000,2,6351,19555,1
0,U,14000,1,2286,13030,0
1,U,16000,0,0,21325,0
1,U,32000,0,0,40202,0
0,U,18000,1,5846,1490,0
0,U,23000,0,0,8541,0
0,U,11000,0,0,6962,1
0,U,11000,0,0,9091,0
0,M,11000,0,0,0,0
1,U,10000,0,0,466,0
1,U,10000,1,5223,3331,0
0,U,31000,1,9761,0,0
0,U,24000,0,0,524,0
1,U,16000,1,9492,17823,1
1,U,16000,1,17211,33202,1
1,U,18000,1,16711,41636,0
0,U,14000,0,0,8132,0
1,U,13000,0,0,4093,0
0,M,14000,0,0,0,0
0,M,16000,0,0,0,0
1,U,15000,0,0,16729,0
1,U,23000,2,16835,826,1
0,M,16000,2,23031,0,1
0,M,11000,0,0,11816,1
0,U,13000,0,0,0,0
0,U,31000,1,18081,0,0
0,M,13000,1,13123,0,0
0,U,14000,1,8888,0,1
1,M,11000,1,18170,4017,1
1,U,20000,1,5004,334,0
1,U,24000,0,0,1824,0
1,U,19000,2,11620,35376,1
0,U,18000,1,18480,12815,0
1,U,20000,0,0,31454,0
0,U,19000,1,12132,1175,0
1,U,20000,0,0,163,1
1,M,15000,2,16185,19445,1
0,U,11000,0,0,12263,1
1,U,15000,0,0,2514,1
1,U,31000,0,0,29180,0
1,M,25000,1,7325,25542,0
0,U,11000,2,11767,6559,1
0,U,24000,1,9603,8896,0
0,U,11000,0,0,6780,1
0,U,14000,1,13515,8492,0
0,U,9000,0,0,11197,0
1,U,30000,1,2121,15596,0
1,M,19000,1,16600,45963,1
1,U,19000,2,19438,33978,1
0,M,10000,0,0,0,0
0,U,20000,0,0,1314,0
1,M,11000,1,11738,19622,0
0,M,10000,1,11229,14910,0
0,U,18000,1,19409,6926,0
0,U,11000,1,19981,19070,1
0,U,18000,0,0,0,0
0,U,24000,2,25029,0,1
1,U,31000,1,5229,22052,0
0,U,11000,0,0,897,1
0,U,30000,0,0,14018,0
0,U,10000,2,13094,1170,1
0,U,11000,0,0,13024,0
0,U,13000,0,0,16424,0
1,M,28000,0,0,29279,0
0,U,18000,1,14897,7908,0
0,U,23000,0,0,17948,0
1,U,30000,0,0,474,1
1,U,14000,0,0,10242,0
0,U,11000,2,10977,16134,1
0,U,25000,0,0,0,0
0,U,19000,1,13899,8783,0
0,M,25000,0,0,0,0
1,U,11000,1,16297,781,0
1,M,9000,1,5854,4437,0
1,U,25000,1,10639,32696,0
0,M,32000,1,5619,0,1
0,U,15000,1,15323,5357,0
0,U,31000,2,27878,12674,1
1,U,20000,0,0,2371,1
1,M,30000,2,18799,25546,1
0,U,18000,1,2274,0,1
1,U,19000,0,0,12171,0
0,U,14000,1,6585,5008,0
0,U,18000,0,0,1622,1
0,M,15000,2,28139,0,1
0,U,31000,2,28770,959,1
1,M,11000,0,0,35111,1
0,U,32000,0,0,1345,0
1,M,10000,1,10105,30734,0
1,M,16000,1,5597,18384,1
0,U,25000,0,0,7720,0
1,M,10000,0,0,4912,0
0,U,18000,1,13711,0,0
1,U,20000,0,0,25817,1
0,U,25000,1,5386,1904,0
0,U,18000,1,4924,19091,0
1,M,20000,1,17955,3996,0
1,U,14000,1,9394,4794,0
1,M,14000,1,17952,10912,0
1,U,30000,0,0,49511,1
0,U,11000,1,8764,8033,0
1,U,11000,1,15966,20038,1
1,U,16000,1,16996,356,0
1,U,14000,1,14105,939,1
1,U,14000,0,0,1111,0
1,U,30000,0,0,17195,0
0,M,10000,1,5904,17224,0
0,M,18000,1,10261,0,0
1,U,11000,2,25445,12808,1
0,U,20000,0,0,382,0
0,U,23000,0,0,0,1
0,U,32000,2,24300,5435,1
1,U,13000,1,11759,20267,0
1,U,19000,0,0,15640,0
1,M,30000,0,0,44795,1
1,M,20000,0,0,2603,1
0,U,23000,0,0,0,0
0,U,13000,0,0,0,0
0,U,18000,1,19216,0,0
0,U,11000,1,17779,1771,0
0,U,28000,0,0,1619,0
1,U,20000,0,0,32532,0
1,U,14000,0,0,3249,0
1,U,25000,0,0,14007,0
0,U,32000,0,0,0,0
1,U,16000,1,1165,4118,1
0,U,16000,0,0,7345,0
0,U,19000,1,8911,0,0
0,U,30000,0,0,6652,0
0,M,24000,1,10952,0,0
1,U,24000,0,0,22800,0
1,M,24000,0,0,12607,1
0,U,31000,0,0,12963,1
0,U,15000,2,7826,7080,1
0,U,14000,0,0,8664,0
0,U,15000,0,0,19400,0
0,U,25000,2,17446,9728,1
0,U,9000,1,14679,0,0
0,U,12000,0,0,6126,0
0,U,30000,1,10959,8871,0
1,U,12000,1,19221,17,0
0,M,18000,0,0,0,0
1,U,24000,0,0,1712,1
1,U,9000,0,0,4984,0
0,M,24000,1,19116,11975,0
0,U,32000,0,0,1963,0
0,U,15000,1,13045,7563,0
1,U,32000,0,0,3182,0
1,U,32000,1,5175,14355,0
1,U,14000,1,4083,23060,1
0,M,18000,1,18951,0,1
1,U,16000,1,16514,173,0
1,U,18000,0,0,22966,1
0,U,16000,0,0,1293,0
1,M,20000,1,18641,13125,0
1,M,10000,1,16517,5000,1
1,U,25000,1,2147,377,0
0,U,31000,0,0,0,1
1,U,11000,0,0,873,0
0,U,14000,1,13460,19599,0
0,U,9000,1,16853,0,0
0,M,10000,0,0,0,0
0,M,31000,0,0,11083,0
1,U,12000,0,0,2696,0
1,U,24000,1,15470,752,0
0,M,15000,1,4692,11636,1
0,U,16000,0,0,0,1
1,M,20000,2,20363,37505,1
1,U,16000,0,0,833,0
0,U,10000,1,2730,8314,0
0,U,18000,1,11983,7161,0
0,U,16000,0,0,10650,0
1,U,18000,0,0,20155,1
0,M,30000,1,3941,0,1
1,U,24000,0,0,36991,0
0,U,30000,0,0,1661,0
1,U,9000,0,0,26524,0
1,U,16000,1,14061,31825,0
0,U,16000,1,18482,1758,0
0,U,25000,1,2760,19757,1
0,U,13000,1,16508,5875,1
0,U,23000,0,0,830,0
0,U,28000,1,8006,16472,0
0,U,15000,2,6134,465,1
0,U,31000,0,0,0,1
1,M,14000,1,8140,35366,0
1,U,20000,0,0,151,0
0,U,14000,0,0,1151,1
1,U,11000,0,0,4642,0
0,U,10000,2,11165,1871,1
0,U,23000,0,0,794,1
1,U,16000,1,4043,32312,0
1,U,14000,1,19812,22995,0
0,U,12000,1,2959,6209,0
0,U,18000,0,0,5618,1
0,U,9000,1,17584,7401,0
1,M,25000,1,9193,20985,0
0,U,20000,0,0,626,0
1,U,31000,1,10843,49076,0
1,U,31000,2,29819,4930,1
0,U,12000,1,3861,6828,0
0,M,18000,1,14445,0,0
0,U,20000,0,0,10955,0
0,U,14000,0,0,815,0
0,M,19000,0,0,0,0
0,U,10000,1,11321,675,0
1,U,10000,1,8342,2161,1
1,M,12000,0,0,40732,1
1,U,16000,1,18675,40569,1
1,U,14000,0,0,42178,0
0,U,18000,2,27056,7800,1
0,M,28000,1,6947,6522,1
1,U,14000,1,19382,46970,0
1,U,28000,0,0,34443,0
1,U,9000,0,0,510,0
0,U,25000,1,9913,7527,0
1,U,30000,0,0,28254,0
1,U,9000,0,0,2357,0
0,M,10000,2,14170,0,1
1,U,15000,0,0,756,0
1,U,16000,0,0,958,0
1,U,11000,0,0,23303,0
1,M,19000,0,0,25096,1
1,M,28000,0,0,3104,0
1,U,32000,0,0,4056,1
0,U,14000,1,5353,0,0
0,U,15000,1,1262,8035,0
0,M,9000,0,0,0,0
0,U,11000,0,0,0,1
0,U,12000,0,0,8153,1
1,U,28000,1,1931,46161,0
0,U,9000,0,0,1474,1
1,U,19000,1,14534,4423,0
0,U,20000,1,5114,0,0
0,U,16000,1,19190,660,0
0,U,30000,1,19293,1956,0
1,M,23000,1,13112,4965,0
0,M,12000,1,9021,0,0
0,M,24000,0,0,0,0
1,U,30000,0,0,50,1
0,U,11000,1,13452,8536,0
1,U,15000,0,0,34637,0
0,U,18000,0,0,1303,1
1,U,14000,0,0,13383,0
1,U,13000,1,3737,551,1
0,U,18000,0,0,1278,0
0,M,13000,1,7553,10256,0
1,M,15000,0,0,4861,0
0,U,9000,0,0,0,0
1,U,10000,1,11079,13016,1
0,U,10000,0,0,7469,0
1,M,10000,1,13936,11305,0
1,U,16000,0,0,39505,1
1,U,18000,2,7250,819,1
0,U,16000,0,0,1115,0
0,U,20000,1,8251,17602,0
1,M,19000,1,10310,533,0
0,U,10000,0,0,688,0
1,M,11000,0,0,14193,0
0,U,16000,1,19289,0,0
1,U,20000,0,0,39450,0
1,U,24000,1,11224,105,0
0,U,18000,1,11280,0,1
1,U,13000,2,7503,13160,1
0,U,32000,0,0,8591,1
1,M,12000,0,0,3274,0
0,U,14000,1,6659,6074,0
0,M,16000,1,17972,0,0
1,U,23000,0,0,38652,0
1,U,31000,1,9509,14388,0
1,U,12000,1,2637,35877,0
1,M,14000,0,0,2143,0
1,U,10000,0,0,35766,0
0,U,14000,0,0,406,0
1,M,11000,2,29439,14067,1
1,U,9000,1,5049,506,1
1,M,11000,0,0,14975,0
1,U,11000,0,0,753,0
0,M,11000,2,24574,0,1
1,M,16000,0,0,31079,0
0,U,18000,1,5097,0,0
1,M,32000,1,7599,35657,1
0,M,30000,0,0,0,0
1,M,20000,2,19799,30768,1
1,M,10000,0,0,33316,1
1,M,11000,2,11718,39567,1
0,U,24000,1,14495,6407,1
0,U,20000,1,18513,0,0
0,M,12000,0,0,8816,1
0,U,10000,0,0,0,0
0,U,10000,0,0,8274,0
0,U,20000,0,0,0,1
0,U,18000,1,10574,1141,0
1,U,11000,1,6785,538,0
1,M,24000,0,0,35270,0
1,U,16000,1,15074,572,1
1,M,28000,0,0,29836,1
1,U,24000,1,1365,3394,0
0,U,11000,0,0,0,0
0,M,12000,0,0,0,0
1,M,13000,1,17604,1601,0
0,U,14000,0,0,6059,0
1,U,28000,0,0,2509,0
0,U,23000,2,29716,1665,1
1,M,11000,1,15054,25377,0
0,U,28000,0,0,7511,0
0,U,31000,1,5124,6168,0
0,U,11000,0,0,0,0
1,U,18000,0,0,102,0
0,U,20000,0,0,0,0
0,U,11000,1,2114,11137,1
0,U,11000,0,0,6797,0
1,M,25000,0,0,45214,0
1,U,14000,0,0,24243,1
1,M,9000,0,0,22706,1
0,U,32000,0,0,1552,0
1,U,10000,0,0,33098,0
0,M,14000,1,5392,0,1
1,U,30000,1,13377,13797,1
1,U,31000,0,0,4978,0
0,U,10000,2,27205,15292,1
1,U,11000,0,0,810,0
0,U,15000,0,0,0,0
0,U,20000,2,17105,14452,1
1,U,23000,1,4863,394,0
0,U,20000,1,5304,6717,0
1,M,11000,1,18120,49687,0
0,U,30000,1,12292,8199,0
0,U,15000,0,0,12297,1
1,M,32000,0,0,17531,0
0,U,20000,0,0,5031,0
1,M,11000,1,16374,30120,1
1,U,10000,0,0,34482,0
1,M,13000,0,0,3670,1
1,M,24000,0,0,33168,0
1,U,25000,1,4682,33152,0
1,M,11000,1,7872,4703,0
1,U,10000,0,0,23096,0
1,U,15000,0,0,393,0
1,M,31000,0,0,3285,0
1,U,10000,0,0,1646,0
1,U,13000,0,0,514,0
1,U,16000,1,10670,330,1
0,U,20000,0,0,19734,0
1,U,14000,2,23641,38570,1
0,M,18000,0,0,0,0
1,U,18000,0,0,2634,0
0,U,10000,0,0,8619,0
0,M,9000,0,0,0,0
1,U,9000,0,0,21610,0
1,U,23000,0,0,561,0
1,U,10000,0,0,32803,0
1,U,11000,1,4454,19368,0
1,U,11000,1,9311,36385,0
1,M,23000,1,17035,292,0
1,U,28000,0,0,275,0
1,U,11000,1,12583,398,0
1,U,16000,0,0,19434,0
1,M,16000,0,0,2017,0
0,M,10000,1,3492,0,0
1,U,14000,1,12796,19223,0
1,U,30000,1,7958,33003,0
1,M,20000,0,0,17397,0
0,M,12000,1,19494,0,0
0,U,25000,0,0,12858,1
0,U,30000,2,10562,53,1
1,U,23000,0,0,15436,0
0,U,15000,1,12325,1722,0
0,M,32000,1,1389,0,0
0,U,15000,1,12329,0,0
1,U,13000,1,14103,16523,1
1,M,24000,0,0,23860,1
0,U,19000,1,9342,16428,0
1,U,31000,1,4447,434,0
0,U,15000,0,0,6541,0
1,U,16000,2,5762,457,1
1,U,20000,0,0,25620,0
0,U,28000,1,6537,1762,0
1,M,10000,1,5058,28086,0
1,M,30000,0,0,43082,0
0,U,15000,0,0,9746,0
0,M,23000,0,0,0,0
0,U,23000,0,0,8828,0
1,U,13000,2,8336,4045,1
0,U,14000,0,0,7431,0
0,U,31000,1,2576,13036,0
1,U,30000,1,3099,2026,0
1,U,18000,2,9409,12207,1
1,U,10000,0,0,28873,1
1,U,9000,0,0,20776,0
0,U,13000,0,0,444,0
0,U,32000,1,11071,0,0
1,U,16000,0,0,1387,0
1,U,11000,1,12285,26998,1
0,M,20000,1,10198,11707,1
1,M,24000,1,11636,16474,0
0,U,32000,1,6301,5420,0
1,U,31000,1,15484,2540,1
1,U,19000,1,9341,104,1
1,U,9000,1,3110,46260,1
0,U,20000,1,19197,8009,0
1,U,11000,1,17017,22330,0
0,U,28000,1,2790,0,0
0,U,24000,1,2114,529,1
1,U,12000,1,15827,389,0
0,U,23000,2,24637,221,1
1,U,14000,0,0,22258,0
1,M,23000,1,5759,20010,0
0,U,14000,1,9280,18722,0
1,U,16000,1,8598,34550,0
1,M,16000,1,18253,3012,0
1,M,24000,1,10373,3798,0
0,U,11000,0,0,7041,0
0,U,25000,1,9070,7784,0
1,U,32000,0,0,2629,0
1,U,25000,0,0,1821,1
1,U,20000,0,0,4545,0
1,M,32000,2,18487,29826,1
1,U,24000,1,3628,49848,0
0,U,23000,2,11700,0,1
1,M,11000,1,19060,4614,0
0,U,9000,1,12694,0,0
0,U,16000,0,0,0,0
0,M,9000,0,0,0,0
1,M,19000,0,0,38228,1
1,U,18000,1,13554,23309,0
1,U,25000,1,15643,39355,0
1,U,15000,1,6974,37,0
0,M,15000,0,0,0,0
1,U,19000,0,0,904,0
1,U,31000,2,13342,823,1
0,U,16000,0,0,8657,0
0,U,16000,1,14478,5124,0
0,M,25000,1,5280,0,0
1,M,9000,2,9126,4284,1
1,U,30000,1,3439,17614,1
1,U,10000,1,16255,31504,0
1,U,32000,1,8107,4488,0
0,M,10000,0,0,16653,0
0,M,11000,1,7954,12235,0
1,U,20000,0,0,19623,1
0,M,16000,0,0,0,0
0,U,25000,0,0,6846,0
0,M,20000,2,25471,0,1
1,U,13000,0,0,11795,0
0,U,18000,0,0,7331,1
0,M,11000,1,13503,0,0
1,M,12000,1,14223,37014,1
0,U,28000,0,0,10617,0
0,U,9000,1,7921,774,0
1,M,11000,1,15073,20466,0
1,U,10000,1,17604,588,0
1,U,15000,1,8620,2904,0
0,U,14000,1,11590,16417,0
0,U,31000,1,9068,0,1
0,U,31000,1,9602,0,1
1,U,25000,1,9511,30632,1
1,U,16000,1,9222,3106,0
0,U,15000,1,7978,1970,0
0,M,23000,2,11737,18486,1
1,U,25000,0,0,1541,0
0,U,11000,0,0,0,0
1,U,14000,0,0,41944,0
0,U,20000,0,0,392,1
1,M,28000,2,17304,28170,1
1,U,11000,0,0,32075,0
0,M,13000,0,0,0,0
1,U,11000,2,8774,14702,1
0,U,14000,0,0,0,0
1,M,19000,1,10958,24068,0
1,U,15000,1,14225,29617,0
1,U,13000,1,10141,758,0
0,U,23000,1,1468,0,0
1,U,19000,0,0,13289,1
1,U,15000,1,17875,4196,0
0,U,25000,0,0,5198,1
1,U,10000,1,3418,11301,0
1,U,14000,1,17949,950,1
1,M,16000,1,11617,37135,0
0,U,15000,1,5595,16008,0
1,U,31000,1,7551,38777,0
0,U,11000,0,0,13227,0
1,U,28000,2,5282,4284,1
0,U,30000,2,28472,8708,1
1,U,30000,0,0,17357,0
0,U,18000,0,0,0,0
0,U,13000,0,0,0,0
1,U,20000,0,0,599,0
1,M,31000,1,15334,40976,0
0,M,10000,0,0,0,0
1,M,10000,0,0,37612,0
1,U,12000,1,19491,19993,0
0,U,16000,1,18436,384,1
1,M,24000,0,0,1063,0
1,M,15000,1,19940,26857,0
1,U,14000,0,0,16049,0
1,U,16000,1,14854,34883,1
1,U,19000,1,2753,12971,0
0,U,15000,0,0,8905,0
1,M,15000,0,0,16136,1
0,U,10000,0,0,0,0
1,U,15000,0,0,3477,0
1,U,23000,1,10791,29912,0
1,M,23000,0,0,13388,1
1,M,24000,1,9122,22985,0
1,U,23000,0,0,16001,0
1,U,16000,0,0,21014,1
1,U,16000,1,13024,35922,1
0,U,14000,0,0,0,0
1,U,20000,0,0,25249,0
0,M,11000,1,4531,0,0
0,U,18000,0,0,0,0
0,U,32000,2,24403,1982,1
0,M,12000,1,16202,10243,1
1,U,23000,0,0,11425,1
1,U,9000,0,0,778,0
0,M,12000,1,11545,0,0
1,M,31000,0,0,44265,0
1,U,14000,1,18214,4148,1
1,M,10000,2,22190,823,1
1,M,20000,1,6566,37094,0
0,U,20000,2,20465,6318,1
0,U,30000,2,15382,0,1
0,U,11000,0,0,0,1
0,U,20000,0,0,1893,1
0,U,20000,0,0,1860,0
0,U,23000,0,0,701,0
0,U,11000,2,18814,8486,1
0,M,10000,1,7332,8015,0
1,U,31000,0,0,531,0
0,U,15000,0,0,7536,0
1,M,24000,2,10037,18614,1
1,M,12000,1,1019,20611,1
1,U,20000,0,0,2936,0
0,U,14000,1,9345,1623,0
1,U,28000,1,9562,46174,0
0,U,12000,1,1080,0,0
1,U,16000,1,2446,426,0
1,U,31000,0,0,21919,0
0,U,15000,1,11287,9159,0
1,U,32000,0,0,26619,0
0,M,25000,2,28215,0,1
1,M,25000,0,0,13752,1
0,U,9000,1,13777,7903,0
1,U,30000,0,0,21005,1
0,U,14000,0,0,1994,0
1,U,20000,0,0,932,0
1,M,11000,2,22140,34604,1
1,U,9000,0,0,37917,0
0,M,16000,1,14192,0,0
1,U,13000,0,0,37237,1
0,U,13000,0,0,6099,0
1,U,32000,1,17720,27653,0
0,M,11000,1,15959,0,0
0,U,14000,0,0,6717,0
1,U,18000,1,5589,410,0
0,U,30000,0,0,14607,0
0,U,13000,1,16048,5191,1
0,U,13000,0,0,0,0
1,U,20000,1,1915,4348,0
0,M,9000,1,7065,0,0
1,U,23000,1,2319,458,0
1,U,9000,1,7115,16012,0
1,M,20000,1,12063,17784,1
1,U,13000,1,3964,49299,1
0,M,24000,1,5888,0,1
0,U,10000,0,0,556,0
0,U,32000,0,0,0,1
1,U,11000,1,17985,11436,0
0,M,14000,0,0,0,0
0,U,30000,0,0,17656,0
0,U,32000,2,26918,7625,1
1,U,30000,0,0,12820,0
1,M,14000,1,4666,442,1
1,U,19000,1,2978,27160,0
1,M,14000,2,10394,39575,1
1,U,18000,0,0,18727,0
0,U,14000,2,27330,868,1
0,U,10000,0,0,0,0
1,U,10000,1,2562,27025,0
1,U,14000,1,19333,17552,0
1,U,23000,1,2570,542,0
1,M,20000,1,9356,28525,0
1,U,25000,1,18224,37927,0
1,U,11000,1,17234,10315,0
0,M,9000,0,0,0,0
1,U,31000,2,6564,730,1
0,U,14000,1,17369,1472,0
1,M,19000,2,19862,368,1
1,M,15000,1,8664,686,0
0,M,11000,1,9306,6962,0
0,U,15000,1,3736,7189,1
0,U,28000,0,0,9979,0
0,U,14000,0,0,0,1
0,U,12000,1,1403,0,1
1,M,10000,1,6476,38642,0
1,M,20000,1,8825,45711,1
